Q108109720|Minori Wada|1996-02-21|PROMOTE|Volleyball|ja-wiki lead: 和田 実莉（わだ みのり、1996年2月21日 - ）は、日本の元女子バレーボール選手 — former women's volleyball player (V.LEAGUE); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E5%92%8C%E7%94%B0%E5%AE%9F%E8%8E%89
Q108109810|Mutsumi Yasuda|1996-06-13|PROMOTE|Volleyball|ja-wiki lead: 安田 睦実（1996年6月13日 - ）は、日本の元女子バレーボール選手; DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E5%AE%89%E7%94%B0%E7%9D%A6%E5%AE%9F
Q108110355|Ami Wakamatsu|1999-06-26|PROMOTE|Volleyball|ja-wiki lead: 若松 歩実（1999年6月26日 - ）は、日本の女子バレーボール選手 (active); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E8%8B%A5%E6%9D%BE%E6%AD%A9%E5%AE%9F
Q108110440|Ayano Tsuji|1996-09-12|PROMOTE|Volleyball|ja-wiki lead: 辻 彩乃（1996年9月12日 - ）は、日本の元女子バレーボール選手; DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E8%BE%BB%E5%BD%A9%E4%B9%83
Q108110472|Haruka Kanamori|1996-04-09|PROMOTE|Volleyball|ja-wiki lead: 金森 晴香（1996年4月9日 - ）は、日本の元女子バレーボール選手、指導者 (former player, now coach); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E9%87%91%E6%A3%AE%E6%99%B4%E9%A6%99
Q108776997|Risa Hashimoto|1997-06-09|PROMOTE|Volleyball|ja-wiki lead: 橋本 梨紗（1997年6月9日 - ）は、日本の元女子バレーボール選手; DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E6%A9%8B%E6%9C%AC%E6%A2%A8%E7%B4%97
Q115529969|Kurumi Manabe|1997-09-17|PROMOTE|Volleyball|ja-wiki lead: 真鍋 くるみ（1997年9月17日 - ）は、日本の元女子バレーボール選手; DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E7%9C%9F%E9%8D%8B%E3%81%8F%E3%82%8B%E3%81%BF
Q11585069|Miki Ishii|1989-11-07|PROMOTE|Beach volleyball|en-wiki lead: "Miki Ishii (Japanese: 石井美樹, born 7 November 1989) is a Japanese beach volleyball player. She competed in the 2020 Summer Olympics"; ja-wiki lead agrees (1989年11月7日, 元女子インドアバレーボール選手、現ビーチバレー選手, 湘南ベルマーレ)|https://en.wikipedia.org/wiki/Miki_Ishii
Q130726892|Satoyuri|1994-09-08|REVIEW|scope-ambiguous|ja-wiki lead: さとゆり（1994年9月8日 - ）は、日本の女性ピン芸人。吉本興業所属。バレーボールの経験を生かしたバレーボール芸人 — a female comedian (Yoshimoto Kogyo) who performs volleyball-themed comedy; not a volleyball player or creator in a focus category. DOB matches Wikidata; adult; woman documented. IG styr0908 / TT satoyuri98 per Wikidata|https://ja.wikipedia.org/wiki/%E3%81%95%E3%81%A8%E3%82%86%E3%82%8A
Q16139381|Narissara Kaewma|1996-04-11|PROMOTE|Volleyball|th-wiki lead: นริศรา แก้วมะ (ชื่อเล่น: ป๊อป; 11 เมษายน พ.ศ. 2539 – ) เป็นนักกีฬาวอลเลย์บอลยุวชนหญิงทีมชาติไทย ... ตำแหน่งลิเบอโร (Thai Buddhist-era date; equals 11 April 1996 CE; women's volleyball libero, Thai national youth team, Idea Khonkaen VC). Wikidata has no English label; romanisation "Narissara Kaewma" taken from Volleybox team rosters (KKU Khonkaen Star VC / Diamond Food VC, Thailand). DOB matches Wikidata|https://th.wikipedia.org/wiki/%E0%B8%99%E0%B8%A3%E0%B8%B4%E0%B8%A8%E0%B8%A3%E0%B8%B2_%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%A1%E0%B8%B0
