Q11651010|Eri Kamataki|1995-04-07|REVIEW|scope-ambiguous|ja-wiki lead: 「鎌滝 恵利（かまたき えり、1995年4月7日 - ）は、東京都出身の女優。」 - JP actress (Tokyo; Enchante); no modeling / creator activity documented in the lead; adult (DOB matches Wikidata)|https://ja.wikipedia.org/wiki/%E9%8E%8C%E6%BB%9D%E6%81%B5%E5%88%A9
Q11651826|Shizune Nagao|1995-08-17|PROMOTE|Modeling/acting|ja-wiki lead: 「長尾 寧音（ながお しずね、1995年8月17日 - ）は日本のファッションモデル、俳優、声優である。」 - JP fashion model, actor and voice actress (Hokkaido; formerly Stardust); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E9%95%B7%E5%B0%BE%E5%AF%A7%E9%9F%B3
Q11653770|Yui Hasegawa (model)|1985-07-11|PROMOTE|Modeling|ja-wiki lead: 「長谷川 唯（はせがわ ゆい、1985年7月11日 - ）は、日本の女性ファッションモデルである。」 - JP fashion model (Mie); ja-wiki title disambiguated as 長谷川唯 (モデル); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E9%95%B7%E8%B0%B7%E5%B7%9D%E5%94%AF_(%E3%83%A2%E3%83%87%E3%83%AB)
Q11654103|Serina Nagano|1994-09-29|REVIEW|scope-ambiguous|ja-wiki lead: 「長野 せりな（ながの せりな、1994年〈平成6年〉9月29日 - ）は、日本の女性声優、タレントであり、女性アイドルグループ・アイドリング!!!の元メンバー。」 - JP voice actress and tarento, former Idoling!!! member; no modeling / creator activity documented in the lead; adult (DOB matches Wikidata)|https://ja.wikipedia.org/wiki/%E9%95%B7%E9%87%8E%E3%81%9B%E3%82%8A%E3%81%AA
Q11656168|Shiyu Seki|1998-03-27|REVIEW|scope-ambiguous|ja-wiki lead: 「(no prose lead) infobox 女性モデル: 生年 1998 / 生月 3 / 生日 27; デビュー 2008年『ニコ☆プチ』冬号; 活動備考 元『ピチレモン』専属モデル; 略歴: 2016年12月20日、本人のTwitter内で芸能界引退を発表。」 - JP former teen-magazine model (Nico Puchi, Pichi Lemon exclusive) whose page records a 2016 retirement announcement; page has no prose lead, the infobox birth fields match Wikidata; all listed occupations are former and the lead documents no current public activity, so current creator status and handle currency cannot be confirmed from the lead; adult (DOB matches Wikidata)|https://ja.wikipedia.org/wiki/%E9%96%A2%E7%B4%AB%E5%84%AA
Q11657915|Sae Abe|2000-01-11|PROMOTE|Modeling/acting/TV|ja-wiki lead: 「阿部 紗英（あべ さえ、2000年1月11日 - ）は、日本のファッションモデル、女優、タレント。」 - JP fashion model, actress and tarento (Tokyo; Sign); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E9%98%BF%E9%83%A8%E7%B4%97%E8%8B%B1
Q11657934|Nanami Abe|1996-04-13|PROMOTE|Modeling/acting|ja-wiki lead: 「阿部 菜渚美（あべ ななみ、1996年4月13日 - ）は、日本の女性ファッションモデル、女優。」 - JP fashion model and actress (Chiba; TENCARAT); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E9%98%BF%E9%83%A8%E8%8F%9C%E6%B8%9A%E7%BE%8E
Q11658933|Ruri Shinato|1988-10-30|REJECT|excluded|deceased: ja-wiki lead records death on 2020-08-28 (階戸瑠李, actress / model / former gravure idol) - not eligible for a living-creator catalog|https://ja.wikipedia.org/wiki/%E9%9A%8E%E6%88%B8%E7%91%A0%E6%9D%8E
Q11659518|Saki Nanba|1986-06-11|PROMOTE|Modeling|ja-wiki lead: 「“難波 サキ” こと 難波 沙樹（なんば さき、1986年6月11日 - ）は、日本のファッションモデル。」 - JP fashion model (Hyogo); lead gives legal name 難波沙樹 for the stage name 難波サキ; DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E9%9B%A3%E6%B3%A2%E3%82%B5%E3%82%AD
Q11661297|Reiko Aoyama|1987-03-03|REVIEW|scope-ambiguous|ja-wiki lead: 「青山 玲子（あおやま れいこ、1987年3月3日 - ）は、日本の元モデル、元女優、元タレントである。」 - JP former model, former actress, former tarento (Hokkaido; formerly Platinum Production); all listed occupations are former and the lead documents no current public activity, so current creator status and handle currency cannot be confirmed from the lead; adult (DOB matches Wikidata)|https://ja.wikipedia.org/wiki/%E9%9D%92%E5%B1%B1%E7%8E%B2%E5%AD%90
