Q134408344|Salma Ranggita|2003-01-15|REVIEW|AGE_PARTIAL|en-wiki lead: "Salma Ranggita Cahyariyani is an Indonesian beauty pageant titleholder, who won Puteri Indonesia Pariwisata 2025 and represented Indonesia at Miss Cosmo 2025 where she finished in Top 21." - ID pageant titleholder (Puteri Indonesia Pariwisata 2025, Miss Cosmo 2025 Top 21); en-wiki lead and infobox carry no birth date (birth_date empty); Wikidata 2003-01-15 unconfirmed on page|https://en.wikipedia.org/wiki/Salma_Ranggita
Q134416154|Ella Morgan|1993-12-27|PROMOTE|Modeling/TV|en-wiki lead: "Ella Morgan Clark (born 27 December 1993) is an English television personality, presenter, model and campaigner. She was the first openly transgender bride on the E4 reality series Married at First Sight (2023)." - EN television personality, presenter, model and campaigner (Married at First Sight 2023); DOB matches Wikidata|https://en.wikipedia.org/wiki/Ella_Morgan_(television_personality)
Q134599275|Zenokuhle Maseko|1998-02-07|REVIEW|DOB_CONFLICT|en-wiki lead: "Zenokuhle Zenani Maseko (born 8 February 1998) is a South African actress and influencer. She is best known playing the starring role as Mbali Dikana on the 1Magic drama series The River and the lead role as Nothando in Mzansi..." - ZA actress and influencer (The River); en-wiki lead DOB 8 February 1998 vs Wikidata 1998-02-07 - day-level conflict, no value chosen (both adult)|https://en.wikipedia.org/wiki/Zenokuhle_Maseko
Q134649377|Gaby Guha|1999-10-01|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Morgane Gaby Guha (born October 1, 1999) is a French-Bulgarian model and beauty pageant titleholder. She was appointed Miss Universe Bulgaria 2025, she represented Bulgaria at the 74th Miss Universe competition in Thailand." - FR-BG model and pageant titleholder, Miss Universe Bulgaria 2025; DOB matches Wikidata|https://en.wikipedia.org/wiki/Gaby_Guha
Q13477906|Erin Brady|1987-11-05|PROMOTE|Beauty pageant/modeling/TV|en-wiki lead: "Erin Joyce Brady (born November 5, 1987) is an American TV host, model and beauty pageant titleholder who won Miss USA 2013. She then represented the US at Miss Universe 2013 in Moscow, Russia, on November 9, where she placed in..." - US TV host, model and pageant titleholder, Miss USA 2013; DOB matches Wikidata|https://en.wikipedia.org/wiki/Erin_Brady
Q135069753|Sofiya Tkachuk|1999-08-16|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Sofiya Tkachuk (Ukrainian: Софія Ткачук; born 16 August 1999) is a Ukrainian model and entrepreneur. She was crowned Miss Universe Ukraine 2025 and represented Ukraine at the Miss Universe 2025 pageant." - UA model and entrepreneur, Miss Universe Ukraine 2025; DOB matches Wikidata|https://en.wikipedia.org/wiki/Sofiya_Tkachuk
Q135106203|Eduarda Braum|2001-04-25|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Eduarda da Silva Braum (born April 25, 2001) is a Brazilian model and beauty pageant titleholder who won Miss Supranational 2025. She previously won Miss Supranational Brazil 2025, and was the first Brazilian to win Miss..." - BR model and pageant titleholder, Miss Supranational 2025; DOB matches Wikidata|https://en.wikipedia.org/wiki/Eduarda_Braum
Q135259158|Audrey Bianca|2003-02-28|PROMOTE|Beauty pageant/modeling|en-wiki lead: "Audrey Bianca Callista (born 28 February 2003) is an Indonesian model, marketing specialist, and beauty pageant titleholder who was crowned Miss Indonesia 2025. She represented DKI Jakarta at the contest and will represent..." - ID model, marketing specialist and pageant titleholder, Miss Indonesia 2025; DOB matches Wikidata; age 23|https://en.wikipedia.org/wiki/Audrey_Bianca
Q135474865|Suzy Berhow|1989-07-03|REVIEW|WIKI_REDIRECT+AGE_PARTIAL|en-wiki lead: "[REDIRECT→Arin Hanson] Arin Joseph Hanson (born January 6, 1987), also known as Egoraptor, is an American YouTuber, actor, rapper, and animator. He is well known for his Flash cartoons, as well as bei" - US YouTuber/creator (Wikidata label Suzy Berhow); the en-wiki title redirects to the article of Arin Hanson (Game Grumps co-founder), so no article of her own confirms the Wikidata DOB 1989-07-03; creator activity to be confirmed on her own channels|https://en.wikipedia.org/wiki/Suzy_Berhow
Q13551995|Raihaanun|1988-06-07|PROMOTE|Modeling/acting|en-wiki lead: "Siti Hafar Raihaanun Nabila HM or better known as Raihaanun (born June 7, 1988) is an Indonesian actress, and model of mixed Bugis and Minangkabau descent." - ID actress and model; DOB matches Wikidata|https://en.wikipedia.org/wiki/Raihaanun
