Q100453581|Kanna Hoshizaki|1991-11-20|PROMOTE|Modeling/TV|ja-wiki lead: 「星崎 柑那（ほしざき かんな、1991年11月20日 - ）は、日本の元女優、ファッションモデル、タレント、リポーター。」 - JP former actress, fashion model, tarento and TV reporter; DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E6%98%9F%E5%B4%8E%E6%9F%91%E9%82%A3
Q100453681|Misaki Irie|2006-07-19|PROMOTE|Modeling/acting|ja-wiki lead: 「入江 美沙希（いりえ みさき、2006年7月19日 - ）は、日本のファッションモデル、タレント、俳優である。」 - JP fashion model, tarento and actor; DOB matches Wikidata; age 20|https://ja.wikipedia.org/wiki/%E5%85%A5%E6%B1%9F%E7%BE%8E%E6%B2%99%E5%B8%8C
Q100454882|Yurika Nakamoto|1995-02-04|PROMOTE|Beauty pageant/modeling|ja-wiki lead: 「仲本 百合香（なかもと ゆりか、1995年2月4日 - ）は、日本のモデル、タレント。」 - JP model and tarento, Japan representative at Miss Supranational 2018; DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E4%BB%B2%E6%9C%AC%E7%99%BE%E5%90%88%E9%A6%99
Q101103820|Shion Tamenaga|2004-02-09|REVIEW|scope-ambiguous|ja-wiki lead: 「為永 幸音（ためなが しおん、2004年2月9日 - ）は、日本の歌手、アイドル、女優。」 - JP singer, idol and actress (Angerme 9th-generation member); no modeling / creator activity documented in the lead; adult (DOB matches Wikidata)|https://ja.wikipedia.org/wiki/%E7%82%BA%E6%B0%B8%E5%B9%B8%E9%9F%B3
Q101199776|Kinon Fujimura|2005-04-08|PROMOTE|Modeling|ja-wiki lead: 「藤村 木音（ふじむら きのん、2005年4月8日 - ）は、日本のファッションモデル。」 - JP fashion model (Fukuoka); DOB matches Wikidata; age 21|https://ja.wikipedia.org/wiki/%E8%97%A4%E6%9D%91%E6%9C%A8%E9%9F%B3
Q101200026|Mizuho Uchida|1989-11-10|PROMOTE|Gravure modeling/swimwear|ja-wiki lead: 「内田 瑞穂（うちだ みずほ、1989年11月10日 - ）は、日本のグラビアアイドル。」 - JP gravure idol (Osaka); gravure idol = swimsuit / magazine model (objective Japanese occupational category); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E5%86%85%E7%94%B0%E7%91%9E%E7%A9%82
Q101200609|Sayaka Nitori|1993-09-28|PROMOTE|Gravure modeling/TV|ja-wiki lead: 「似鳥 沙也加（にとり さやか、1993年9月28日 - ）は、日本の女性タレント、グラビアアイドル、福岡県出身（滋賀県生まれ）。」 - JP tarento and gravure idol; gravure idol = swimsuit / magazine model (objective Japanese occupational category); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E4%BC%BC%E9%B3%A5%E6%B2%99%E4%B9%9F%E5%8A%A0
Q102246874|Mai Fujioka|2008-01-28|PROMOTE|Modeling|ja-wiki lead: 「藤岡 舞衣（ふじおか まい、2008年〈平成20年〉1月28日 - ）は、日本のファッションモデル。」 - JP fashion model (SANKI Worldwide); age 18 (reached 18 on 2026-01-28, before the check date); DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E8%97%A4%E5%B2%A1%E8%88%9E%E8%A1%A3
Q102248153|Tomomi Matsuba|1997-07-04|REVIEW|AGE_PARTIAL|ja-wiki lead: 「松葉 朋実（まつば ともみ）は、日本の女優、モデル。」 - JP actress and model (Osaka); the ja-wiki lead carries no birth date; Wikidata 1997-07-04 unconfirmed on page|https://ja.wikipedia.org/wiki/%E6%9D%BE%E8%91%89%E6%9C%8B%E5%AE%9F
Q102279408|Yuria Suzuki|1999-10-06|PROMOTE|Modeling/race queen/music|ja-wiki lead: 「鈴木 ユリア（すずき ゆりあ、1999年10月6日 - ）は、日本の女性タレント、歌手、レースクイーン。」 - JP tarento, singer and race queen (promotional model; Platinum Production); the Wikidata TikTok statement holds a purely numeric string rather than a username and is not recorded; DOB matches Wikidata|https://ja.wikipedia.org/wiki/%E9%88%B4%E6%9C%A8%E3%83%A6%E3%83%AA%E3%82%A2
